_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fccd8afb880e3b8804ed2,2020-11-02 14:39:43,Graphic Design,App Infoweb Private Limited,Work From Home,Immediately, 4000-6000 /month,6 Months,"3 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccd9afb880e3b8804ed3,2020-11-02 14:39:44,Mobile App Development,App Infoweb Private Limited,Work From Home,Immediately, 4000-6000 /month,6 Months,"3 Nov' 20",Internship,"[""Swift"",""iOS"",""Android"",""Kotlin"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccd9afb880e3b8804ed4,2020-11-02 14:39:45,Content Writing,App Infoweb Private Limited,Work From Home,Immediately, 3000-5000 /month,6 Months,"3 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccdaafb880e3b8804ed5,2020-11-02 14:39:45,Content Writing,Western International Group,Work From Home,Immediately, 5000-10000 /month,2 Months,"3 Nov' 20",Internship,"[""Adobe Photoshop"",""WordPress"",""Creative Writing"",""Copywriting"",""Certificate"","" Letter of recommendation""]"
5f9fccdbafb880e3b8804ed6,2020-11-02 14:39:46,Video Making/Editing & Voice Over,For Women In India,Work From Home,Immediately, 2000 /month,1 Month,"3 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Hindi Proficiency (Written)"",""Certificate"","" Flexible work hours""]"
5f9fccdcafb880e3b8804ed7,2020-11-02 14:39:47,Digital Marketing,Siroya Jewellers,Work From Home,Immediately, 5000-10000 /month,6 Months,"3 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccdcafb880e3b8804ed8,2020-11-02 14:39:48,Corporate Communication,No Sir No Madam,Work From Home,Immediately, 3000-5000 /month,4 Months,"2 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccddafb880e3b8804ed9,2020-11-02 14:39:48,Mobile App Development,Lokesh Babu,Work From Home,Immediately, 17000 /month,1 Month,"2 Nov' 20",Internship,"[""Flutter"",""Android"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccdeafb880e3b8804eda,2020-11-02 14:39:49,Graphic Design,HRM Solutions,Work From Home,Immediately, 12000 /month,3 Months,"2 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fccdfafb880e3b8804edb,2020-11-02 14:39:50,Content Writing,Price & Poors Inc,Work From Home,Immediately, 1500 /month,2 Months,"20 Nov' 20",Internship,"[""Social Media Marketing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcce0afb880e3b8804edc,2020-11-02 14:39:51,Cloud Computing,SKILL GEEK PRIVATE LIMITED,Work From Home,Immediately, 3000 /month,1 Month,"19 Nov' 20",Internship,"[""Cloud Computing"",""Report Writing"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation""]"
5f9fcce0afb880e3b8804edd,2020-11-02 14:39:52,Digital Marketing,Vouchery.io,Work From Home,Immediately, 2000 /month,3 Months,"17 Nov' 20",Internship,"[""MS-PowerPoint"",""Creative Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcce1afb880e3b8804ede,2020-11-02 14:39:52,International Business Development,TechKaTech Innovation Hub,Work From Home,Immediately, 2000-3000 /month,2 Months,"4 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcce2afb880e3b8804edf,2020-11-02 14:39:53,Django Development,Musicperk,Work From Home,Immediately, 1000 /month +  Incentives,6 Months,"4 Nov' 20",Internship,"[""Python"",""Django"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcce3afb880e3b8804ee0,2020-11-02 14:39:54,RTC Summer Research Program,Lunenfeld-Tanenbaum Research Institute,Toronto (Canada),Nothing, 525 /week,3 Months,Not Provided,Internship,"[""Certificate""]"
