_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc344fb43357b9094a40d,2020-11-02 13:58:51,Web Development,Pinetech IT Solutions,Thiruvananthapuram,Immediately, 5000 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""PHP"",""Node.js"",""LARAVEL"",""Ionic"",""React Native"",""ReactJS"",""Certificate"","" Job offer""]"
5f9fc345fb43357b9094a40e,2020-11-02 13:58:52,Content Writing,Pinetech IT Solutions,Thrissur,Immediately, 6000 /month,6 Months,"5 Nov' 20",Internship,"[""Certificate""]"
5f9fc346fb43357b9094a40f,2020-11-02 13:58:53,Anchoring,Prakshep Private Limited,Bangalore,Immediately, 5000-10000 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc347fb43357b9094a410,2020-11-02 13:58:54,Java Full Stack Development,Applicate IT Solutions Private Limited,Gurgaon,Immediately, 15000 /month,3 Months,"5 Nov' 20",Internship with job offer,"[""Java"",""Spring MVC"",""React Native"",""ReactJS"",""Certificate"","" Informal dress code"","" Job offer""]"
5f9fc348fb43357b9094a411,2020-11-02 13:58:55,Operations (e-commerce orders),Nasher Miles,Hoskote,Immediately, 12000 /month,6 Months,"5 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc349fb43357b9094a412,2020-11-02 13:58:56,Business Development (Sales),JadeCaps Technologies Private Limited,Bangalore,Immediately, 10000 /month,3 Months,"5 Nov' 20",Internship,"[""WordPress"",""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc34afb43357b9094a413,2020-11-02 13:58:57,Book Writing,Yes Property,Bangalore,Immediately, 8000 /month,3 Months,"5 Nov' 20",Internship,"[""Creative Writing"",""Certificate"","" Letter of recommendation""]"
5f9fc34afb43357b9094a414,2020-11-02 13:58:58,Business Development (Sales),Comezzo,Bangalore,Immediately, 10000 /month,3 Months,"5 Nov' 20",Internship,"[""Salesforce"",""Certificate""]"
5f9fc34bfb43357b9094a415,2020-11-02 13:58:58,Marketing,GoAbrigo Hospitalities,Bangalore,Immediately, 10000 /month,4 Months,"5 Nov' 20",Internship,"[""Social Media Marketing"",""Facebook Marketing"",""Certificate"","" Flexible work hours""]"
5f9fc34cfb43357b9094a416,2020-11-02 13:58:59,Marketing,Jayswal Agencies,Bangalore,Immediately, 5000 /month,2 Months,"5 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation""]"
5f9fc34dfb43357b9094a417,2020-11-02 13:59:00,Social Media Marketing,GroomX,Bangalore,Immediately, 8000 /month,6 Months,"5 Nov' 20",Internship,"[""Social Media Marketing"",""Digital Marketing"",""Creative Writing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc34dfb43357b9094a418,2020-11-02 13:59:01,Electronics Engineering,Brahm Works Private Limited,Bangalore,Immediately, 5000 /month,6 Months,"5 Nov' 20",Internship,"[""Raspberry Pi"",""Arduino"",""Internet of Things (IoT)"",""EAGLE"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
5f9fc34efb43357b9094a419,2020-11-02 13:59:01,Content Writing,Kofluence,Bangalore,Immediately, 10000 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""Social Media Marketing"",""Adobe Photoshop"",""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Job offer""]"
5f9fc34ffb43357b9094a41a,2020-11-02 13:59:02,Marketing,HealthKart,Bangalore,Immediately, 5000 /month,2 Months,"5 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
5f9fc350fb43357b9094a41b,2020-11-02 13:59:03,Blogging,Le Mark School Of Art,Delhi,Immediately, 2000-4000 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Job offer""]"
5f9fc350fb43357b9094a41c,2020-11-02 13:59:04,Business Development (Sales),Axcess.io,Coimbatore,Immediately, 17500 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""Cloud Computing"",""Computer Networking"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]"
5f9fc351fb43357b9094a41d,2020-11-02 13:59:04,Customer Support Success,Engati,Bangalore,Immediately, 22000 /month,6 Months,"5 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc352fb43357b9094a41e,2020-11-02 13:59:05,Social Media Marketing,Upakarna,Mumbai,Immediately, 6000-9000 /month,3 Months,"5 Nov' 20",Internship,"[""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
5f9fc353fb43357b9094a41f,2020-11-02 13:59:06,Business Development,Evineon Technologies,Bangalore,Immediately, 10000 /month,3 Months,"5 Nov' 20",Internship,"[""Free snacks & beverages""]"
5f9fc353fb43357b9094a420,2020-11-02 13:59:07,Mobile App Development,Blowhorn,Bangalore,Immediately, 10000-15000 /month,3 Months,"4 Nov' 20",Internship with job offer,"[""Java"",""Swift"",""iOS"",""Android"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
