_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc878153e7b49e476c976,2020-11-02 14:21:03,Field Sales,Eukleia Technologies Private Limited,Hyderabad,Immediately, 2000 /month +  Incentives,3 Months,"9 Nov' 20",Internship,"[""Certificate""]"
5f9fc879153e7b49e476c977,2020-11-02 14:21:04,Event Management,3Mark Services,Hyderabad,Immediately, 2000 /month,3 Months,"9 Nov' 20",Internship,"[""Certificate""]"
5f9fc87a153e7b49e476c978,2020-11-02 14:21:05,Business Development (Sales),3Mark Services,Hyderabad,Immediately, 3000 /month,3 Months,"9 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fc87b153e7b49e476c979,2020-11-02 14:21:06,Social Media Marketing,3Mark Services,Hyderabad,Immediately, 2000 /month,3 Months,"9 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fc87c153e7b49e476c97a,2020-11-02 14:21:07,Business Development (Sales),Colorsmart Enterprises,Chennai,Immediately, 2000 /month +  Incentives,3 Months,"9 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc87d153e7b49e476c97b,2020-11-02 14:21:08,Telesales,EMEA TECH HOUSE,Kolkata,Immediately, 7500 /month,3 Months,"9 Nov' 20",Internship,"[""Salesforce"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
5f9fc87e153e7b49e476c97c,2020-11-02 14:21:09,Media & Public Relations (PR),Lloyd Harrington Australia Proprietary Limited,Hyderabad,Immediately, 7000 /month,6 Months,"29 Nov' 20",Internship,"[""Certificate"","" Flexible work hours""]"
5f9fc87e153e7b49e476c97d,2020-11-02 14:21:10,Digital Marketing,Innovativeads,Hyderabad,Immediately, 2000-5000 /month,6 Months,"8 Nov' 20",Internship,"[""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fc87f153e7b49e476c97e,2020-11-02 14:21:10,Operations,Gigforce Private Limited,Hyderabad,Immediately, 20000 /month,2 Months,"8 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fc881153e7b49e476c97f,2020-11-02 14:21:11,Marketing,Admissions Abroad,Chennai,Immediately, 7000 /month,6 Months,"8 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
