_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fc48d5ae1fc3c5cd0cf01,2020-11-02 14:04:21,iOS App Development,Fincomienzo Solutions Private Limited,Chennai,Immediately, 2000 /month +  Incentives,4 Months,"15 Nov' 20",Internship with job offer,"["".NET"",""iOS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
5f9fc48e5ae1fc3c5cd0cf02,2020-11-02 14:04:21,Content Writing,Webportal.in,Mumbai,Immediately, 4500 /month,3 Months,"15 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fc48f5ae1fc3c5cd0cf03,2020-11-02 14:04:22,Digital Marketing,Webportal.in,Mumbai,Immediately, 3000 /month,2 Months,"15 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fc4905ae1fc3c5cd0cf04,2020-11-02 14:04:23,Marketing,Infracon,Mumbai,Immediately, 5000 /month,6 Months,"14 Nov' 20",Internship,"[""Search Engine Optimization (SEO)"",""Certificate""]"
5f9fc4905ae1fc3c5cd0cf05,2020-11-02 14:04:24,Information Technology,Infracon,Mumbai,Immediately, 5000 /month,6 Months,"14 Nov' 20",Internship,"[""Certificate""]"
5f9fc4915ae1fc3c5cd0cf06,2020-11-02 14:04:24,Business Development (Sales),Vivacys Controls,Dombivli,Immediately, 7000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""MS-Office"",""Email Marketing"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
5f9fc4925ae1fc3c5cd0cf07,2020-11-02 14:04:25,Marketing,Leads Flick,Amritsar,Immediately, 2000 lump sum,1 Month,"14 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]"
5f9fc4935ae1fc3c5cd0cf08,2020-11-02 14:04:26,Marketing,Digifuse,Agra,Immediately, 2000 lump sum,1 Month,"14 Nov' 20",Internship with job offer,"[""Social Media Marketing"",""MS-Office"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]"
5f9fc4945ae1fc3c5cd0cf09,2020-11-02 14:04:27,Business Development (Digital Sales),Coviam Technologies,Mumbai,Immediately, 22000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
5f9fc4945ae1fc3c5cd0cf0a,2020-11-02 14:04:28,Business Development (Sales),Woodenstreet Furniture,Mumbai,Immediately, 15000-25000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""Job offer""]"
5f9fc4965ae1fc3c5cd0cf0b,2020-11-02 14:04:28,Human Resources (HR),Hotel Transit Private Limited,Mumbai,Immediately, 5000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages"","" Job offer""]"
5f9fc4965ae1fc3c5cd0cf0c,2020-11-02 14:04:30,Web Development,PeaceInfotech Services Private Limited,Mumbai,Immediately, 3000-5000 /month,6 Months,"14 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""jQuery"",""XML"",""Bootstrap"",""JSON"",""LESS"",""Sass"",""Certificate"","" Letter of recommendation""]"
5f9fc4975ae1fc3c5cd0cf0d,2020-11-02 14:04:30,Field Sales,The Smart Shoppee,Mumbai,Immediately, 15000 /month,3 Months,"14 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]"
5f9fc4985ae1fc3c5cd0cf0e,2020-11-02 14:04:31,Photography,Rati Chaudhary,Mumbai,Immediately, 5000-10000 /month,4 Months,"14 Nov' 20",Internship,"[""Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
5f9fc49a5ae1fc3c5cd0cf0f,2020-11-02 14:04:32,Product Photography,Neev Enterprises,Mumbai,Immediately, 3000-8000 /month,1 Month,"14 Nov' 20",Internship,"[""Adobe Photoshop"",""Video Editing"",""Adobe Premiere Pro"",""Final Cut Pro"",""Photography"",""Video Making"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc49b5ae1fc3c5cd0cf10,2020-11-02 14:04:34,Business Development (Sales),Evogue Media LLP,Mumbai,Immediately, 5000-7000 /month,3 Months,"14 Nov' 20",Internship,"[""MS-PowerPoint"",""Digital Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
5f9fc49c5ae1fc3c5cd0cf11,2020-11-02 14:04:35,Social Media Marketing,STEM SHOP STORE,Delhi,Immediately, 15000 /month,3 Months,"14 Nov' 20",Internship,"[""HTML"",""Adobe Photoshop"",""Adobe Illustrator"",""Digital Marketing"",""Adobe Creative Suite"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
5f9fc49e5ae1fc3c5cd0cf12,2020-11-02 14:04:36,Telemarketing Executive,Worldex India Exhibition & Promotion Private Limited,Mumbai,Immediately, 12000 /month,4 Months,"14 Nov' 20",Internship with job offer,"[""Job offer""]"
5f9fc4a05ae1fc3c5cd0cf13,2020-11-02 14:04:38,Business Development (Sales),The Coin Republic,Delhi,Immediately, 10000-20000 /month,6 Months,"14 Nov' 20",Internship with job offer,"[""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Job offer""]"
5f9fc4a15ae1fc3c5cd0cf14,2020-11-02 14:04:40,Telecalling,Rendezvous Enterprises Private Limited,Mumbai,Immediately, 5000 /month,3 Months,"14 Nov' 20",Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation""]"
5f9fc4a25ae1fc3c5cd0cf15,2020-11-02 14:04:41,Social Media Marketing,Vaisansar Technologies Private Limited,Mumbai,Immediately, 2000-5000 /month,3 Months,"14 Nov' 20",Internship with job offer,"[""Social Media Marketing"",""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
